Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
田树槐,0000018996,函授,中央党校,政法,1995.09,1997.12
田树槐,0000018996,研究生,北京师范大学,经济管理,1998.10,2000.08
田树槐,0000018996,研究生,美国班尼迪克大学,信息管理,2009.09,2011.05
田树槐,0000018996,进修,辽宁省委党校,,2015.03,2015.05
田树槐,0000018996,培训,辽宁省委党校,,2015.10,2015.11
孙志浩,0000018997,学习,锦州师范学院,数学,1978.10,1980.10
孙志浩,0000018997,本科,东北师范大学,数学,1982.07,1985.07
王力威,0000019010,学习,辽宁省委党校,,1985.07,
刘非,0000019013,研究生,吉林工业大学,工业管理工程,,
王志厚,0000019015,研究生,吉林大学,东北亚研究院世界经济,1998.09,2001.06
刘化文,0000019016,本科,吉林工学院,工程机械,1990.09,1993.07
刘化文,0000019016,研究生,吉林大学,东北亚研究院世界经济,2003.06,2006.06
李国强,0000019017,本科,吉林财贸学院,,1985.09,1989.07
王冰,0000019018,研究生,吉林大学,世界经济,2004.09,2007.06
李明伟,0000019020,本科,吉林师范大学,汉语言文学教育,1989.09,1993.07
李明伟,0000019020,研究生,吉林大学,东北亚研究院世界经济,2000.07,2003.04
李明伟,0000019020,研究生,吉林省委组织部后备干部赴美国伊利诺伊大学,,2001.11,2002.11
庄严,0000019021,本科,吉林财贸学院,商业经济,1984.09,1988.07
庄严,0000019021,研究生,吉林大学,东北亚研究院世界经济,2001.09,2004.06
庄严,0000019021,研究生,吉林省委党校,在职研究生班法律,2004.08,2007.07
庄严,0000019021,博士,吉林大学,东北亚研究院世界经济,2010.09,2014.06
金寿浩,0000019022,本科,中央党校,经济管理,1995.08,1997.12
金寿浩,0000019022,培训,清华大学,,1998.08,1998.12
金寿浩,0000019022,研究生,吉林省委党校,经济管理,2006.08,2009.07
王秋实,0000019023,专科,秦皇岛煤炭工业管理学校,统计,1982.08,1984.08
王秋实,0000019023,专科,东北财经大学,财务会计,1992.06,1995.08
王秋实,0000019023,本科,中央党校,经济管理,1993.08,1995.12
郑大光,0000019024,本科,东北师范大学,数学,1982.09,1986.07
郑大光,0000019024,研究生,黑龙江省社会科学院,经济研究所政治经济学,1986.07,1989.07
宋宏伟,0000019025,专科,大庆师范专科学校,历史,1983.09,1986.07
宋宏伟,0000019025,本科,哈尔滨师范大学,经济管理,1988.07,1991.06
宋宏伟,0000019025,培训,中央党校,,2001.03,2002.01
宋宏伟,0000019025,研究生,中央党校,经济学,2001.03,2003.01
徐建国,0000019026,本科,南京师范大学,物理,1980.09,1984.08
徐建国,0000019026,研究生,东南大学,自然辩证法,1987.09,1990.01
徐建国,0000019026,博士,清华大学,工商管理,2001.09,2005.12
徐建国,0000019026,进修,中央党校,,2008.11,2009.01
杨廷双,0000019027,本科,东北林业大学,道路桥梁,1983.09,1987.08
杨廷双,0000019027,研究生,哈尔滨工业大学,管理科学与工程,1996.03,1999.08
杨廷双,0000019027,博士,东北林业大学,林业经济管理,2000.09,2003.07
杨廷双,0000019027,博士后,哈尔滨工业大学,,2008.11,2012.05
贾君,0000019028,学习,黑龙江省广播电视大学,机械,1982.09,1985.09
贾君,0000019028,研究生,东北财经大学,企业管理,2000.09,2002.09
贾君,0000019028,学习,黑龙江大学,行政管理,2001.10,2003.07
贾君,0000019028,研究生,哈尔滨工业大学,工商管理,2003.11,2005.12
高岩,0000019029,本科,东北农学院,农业机械化,1981.09,1985.07
高岩,0000019029,研修,东北农业大学,农业经济管理,1999.08,2001.08
高岩,0000019029,研究生,东北林业大学,农村与区域经济发展,2007.06,2010.01
谢宝禄,0000019030,学习,哈尔滨机械工业学校,企业管理,1981.09,1983.09
谢宝禄,0000019030,本科,哈尔滨电工学院,工企管理,1985.09,1990.06
谢宝禄,0000019030,研究生,哈尔滨工业大学,管理工程,1996.12,1998.09
谢宝禄,0000019030,学习,省第三期赴美高级管理领导人才培训班,,2002.01,2002.07
谢宝禄,0000019030,研究生,中央党校,法学理论,2006.09,2009.07
秦恩亭,0000019031,本科,黑龙江大学,汉语言文学,1978.10,1982.08
张子林,0000019032,本科,黑龙江八一农垦大学,财务与会计,1980.07,1984.09
张子林,0000019032,研究生,黑龙江省社会科学院,农业经济,1984.09,1987.07
张子林,0000019032,休息,省第三期赴美高级经济管理领导人才培训班,,2002.01,2002.07
黄钦,0000019034,,上海工程技术大学,经营管理,1993.03,1995.12
黄钦,0000019034,本科,中央党校,法学理论,1996.09,1998.12
黄钦,0000019034,研究生,中央党校,法学理论,2006.09,2009.07
黄钦,0000019034,,上海工程技术大学,经营管理,1993.03,1995.12
黄钦,0000019034,本科,中央党校,法学理论,1996.09,1998.12
黄钦,0000019034,研究生,中央党校,法学理论,2006.09,2009.07
周铁根,0000019035,大专,江苏公安专科学校,,1982.09,1985.07
周铁根,0000019035,本科,江苏省委党校,对外经济,1989.09,1991.07
周铁根,0000019035,研究生,南京大学,工商管理,1996.09,1998.07
丁纯,0000019036,本科,东南大学,电气技术,1988.09,1992.09
丁纯,0000019036,研究生,,统及其自动化,1992.09,1995.04
丁纯,0000019036,研修,,,2009.04,2010.03
丁纯,0000019036,博士,南京大学,管理科学与工程,2006.09,2014.06
李亚平,0000019037,本科,华东水利学院,水电站动力设备,1980.09,1985.07
李亚平,0000019037,研究生,东南大学,科技经济与行政管理,1996.09,1998.07
李亚平,0000019037,博士,河海大学,水文学及水资源,2000.09,2007.12
李亚平,0000019037,培训,中央党校,,2007.09,2008.01
韩立明,0000019038,专科,镇江师范专科学校,,1981.09,1984.08
韩立明,0000019038,本科,镇江船舶学院,思想政治教育,1984.09,1986.12
韩立明,0000019038,研究生,东南大学,科技经济与行政管理,1997.09,1999.07
韩立明,0000019038,研究生,江苏省委党校,政治经济学,2001.09,2002.12
项雪龙,0000019039,专科,江苏省青年管理干部学院,经济管理,1988.09,1990.07
项雪龙,0000019039,专修,江苏省青年管理干部学院,经济管理,1988.09,1990.07
方伟,0000019040,本科,南京大学,哲学,1983.09,1987.07
蔡丽新,0000019041,本科,苏州大学,思想政治教育,1990.09,1994.00
蔡丽新,0000019041,研究生,苏州大学,行政管理,1996.09,2001.12
蔡丽新,0000019041,博士,苏州大学,政治学理论,2003.09,2006.06
戴源,0000019042,本科,江苏省委党校,对外经济,1988.11,1991.07
张叶飞,0000019044,本科,苏州大学,政治,1990.09,1993.07
张叶飞,0000019044,研究生,江苏省委党校,政治经济学,2002.09,2005.07
史立军,0000019045,本科,辽宁财经学院,物资管理,1980.09,1984.07
史立军,0000019045,研究生,清华大学,技术经济及管理,2000.09,2001.12
史立军,0000019045,博士,北京航空航天大学,统工程,2004.09,2012.06
王昊,0000019046,本科,南京大学,哲学,1983.09,1987.07
王昊,0000019046,研究生,北京大学,公共管理,2007.02,2009.07
张耕,0000019048,本科,河南师范大学,化学,1982.09,1986.07
张耕,0000019048,研究生,河南师范大学,无机化学,1988.09,1991.07
张耕,0000019048,学习,浙江省赴美国KEAN大学领导干部公共管理硕士学位班,,2002.10,2002.12
张耕,0000019048,学习,浙江大学,,2002.03,2002.08
张耕,0000019048,进修,省管干部进修班,,2004.10,2004.12
姚高员,0000019049,本科,浙江师范大学,政教,1986.09,1990.08
姚高员,0000019049,研究生,清华大学,高级管理人员工商管理,2009.03,2011.01
胡海峰,0000019050,本科,北方交通大学,,,
胡海峰,0000019050,EMBA,清华大学,,,
钱三雄,0000019051,本科,杭州大学,,1986.09,1990.07
马晓晖,0000019052,学习,,经济管理,1984.05,1987.05
马晓晖,0000019052,本科,中央党校,经济管理,1998.08,2000.12
马晓晖,0000019052,研究生,浙江大学,经济学,1996.04,1998.02
马晓晖,0000019052,研究生,浙江省委党校,党政领导与管理,2001.03,2004.01
马晓晖,0000019052,MBA,澳门科技大学,,2001.09,2002.11
马晓晖,0000019052,学习,浙江省委党校,,2002.03,2002.07
马晓晖,0000019052,研究生,厦门大学,,2010.06,2014.06
温暖,0000019057,本科,温州农业学校,园艺,1985.09,1989.08
凌云,0000019062,本科,安徽大学,国民经济计划及管理,1982.09,1986.07
凌云,0000019062,研究生,厦门大学,财政学,1986.09,1988.07
凌云,0000019062,培训,加利福尼亚州立大学,,2002.11,2003.03
凌云,0000019062,培训,安徽省委党校,,2004.03,2004.06
贺懋燮,0000019063,专科,大庆师范专科学校,,1981.09,1984.07
贺懋燮,0000019063,本科,黑龙江教育学院,函授历史,1988.09,1991.10
贺懋燮,0000019063,研究生,安徽省委党校,在职研究生班经济学,2003.09,2006.07
贺懋燮,0000019063,培训,安徽省委党校,,2008.03,2008.07
贺懋燮,0000019063,专科,大庆师范专科学校,,1981.09,1984.07
贺懋燮,0000019063,,黑龙江教育学院,历史,1988.09,1991.10
贺懋燮,0000019063,研究生,安徽省委党校,经济学,2003.09,2006.07
贺懋燮,0000019063,培训,安徽省委党校,,2008.03,2008.07
左俊,0000019065,研究生,财政部科研所研究生部,财政,1990.09,1992.01
李猛,0000019068,专科,淮南师范专科学校,政教,1985.09,1987.07
李猛,0000019068,研究生,华东师范大学,中共党史,1991.09,1994.07
陈冰冰,0000019069,本科,安徽大学,汉语言文学,1978.09,1982.07
陈冰冰,0000019069,研究生,中央党校,研究生院法学理论,2003.03,2005.01
许继伟,0000019070,专科,徽州师专,中文,1982.09,1985.07
许继伟,0000019070,函授,安徽师范大学,汉语言文学,1986.09,1989.07
许继伟,0000019070,研究生,香港公开大学,工商管理,2000.10,2002.12
许继伟,0000019070,学习,安徽省委组织部选派赴加拿大参加公共管理（MPA）培训班,,2005.10,2005.12
孙正东,0000019071,专科,宿县地区农校,,1978.09,1981.07
孙正东,0000019071,大专,安徽大学,党政干部基础,,1990.06
孙正东,0000019071,学习,地委党校,,1993.09,1993.12
孙正东,0000019071,本科,中央党校,党政,1993.08,1995.12
孙正东,0000019071,学习,安徽省委党校,,1997.09,1998.06
孙正东,0000019071,研究生,参加中央党校,经济管理,1998.09,2001.07
孙正东,0000019071,进修,省委党校,,2005.09,2005.11
孙正东,0000019071,EMBA,长江商学院,EMBA,2009.05,2011.09
孙正东,0000019071,博士,北京交通大学,应用经济学,2012.09,2016.06
杨军,0000019072,本科,阜新矿业学院,采矿工程,1981.09,1985.08
杨军,0000019072,学习,中国矿业大学,建筑和土木工程,1998.06,2001.06
杨军,0000019072,MBA,南京大学,,2005.10,2007.11
杨军,0000019072,学习,中国矿业大学,管理科学与工程,2008.09,2013.06
叶露中,0000019073,本科,安徽农学院,农业经济,1982.09,1986.07
叶露中,0000019073,研修,北京大学,经济学,1991.09,1992.05
杜延安,0000019074,本科,安徽大学,新闻,1984.09,1988.07
杜延安,0000019074,研究生,复旦大学,行政管理,2001.11,2004.01
杜延安,0000019074,研究生,安徽省委党校,经济管理,2003.09,2006.07
杜延安,0000019074,培训,省委党校,,2009.09,2009.11
张冬云,0000019075,本科,华东政法学院,法学、犯罪学,1983.07,1987.07
张冬云,0000019075,硕士,南京大学,行政学,1994.09,1996.07
张冬云,0000019075,培训,伍德伯瑞大学,,2009.11,2010.01
张冬云,0000019075,MBA,参加清华大学,,2014.03,2014.10
李智远,0000019079,专科,凤翔师范学校,,1989.09,1991.07
李智远,0000019079,学习,陕西教育学院,汉语言文学,1998.09,2001.08
李智远,0000019079,研究生,新加坡南洋理工大学,工商管理,2006.05,2008.03
林兴禄,0000019081,大专,福建省龙岩师范,中文,1979.09,1981.08
林兴禄,0000019081,学习,福建省教育学院,汉语言文学,1986.09,1989.06
林兴禄,0000019081,进修,省委党校,,1997.02,1997.04
林兴禄,0000019081,研究生,中央党校,国民经济管理,2002.09,2005.07
李德金,0000019082,研究生,福建省委党校,党政管理,1996.09,1999.01
李德金,0000019082,研究生,厦门大学,世界经济,1997.09,2000.01
梅亦,0000019084,本科,江西工业大学,食品工程,1987.09,1991.07
梅亦,0000019084,学习,中央党校,,2007.02,2007.07
李江河,0000019085,本科,浙江大学,计算机软件,1980.09,1984.09
李江河,0000019085,研究生,浙江大学,管理工程,1984.09,1987.06
于秀明,0000019086,研究生,中国社会科学院,投资管理,1996.12,1998.11
于秀明,0000019086,学习,上海市委党校,,2001.03,2001.07
于秀明,0000019086,学习,江西省委党校,社会学,2012.09,2014.12
曹淑敏,0000019087,本科,北京航空航天大学,电磁场与微波技术,1985.09,1989.09
曹淑敏,0000019087,研究生,北京航空航天大学,电磁场与微波技术,1989.09,
曹淑敏,0000019087,博士,中国人民大学/香港理工大学,管理学,2004.11,2007.11
曾文明,0000019088,本科,江西大学,数学,1980.09,1984.11
曾文明,0000019088,培训,国家行政学院,,2009.09,2009.11
谢来发,0000019090,本科,江西交通学校,道路桥梁,1983.09,1987.08
谢来发,0000019090,函授,中国青年政治学院,经济管理,1994.10,1997.07
谢来发,0000019090,函授,中央党校,经济管理,1995.08,1997.12
谢来发,0000019090,本科,长沙交通学院,交通土建工程,1998.09,2001.06
谢来发,0000019090,研究生,长沙理工大学,交通运输工程,2003.03,2005.03
谢来发,0000019090,博士,长安大学,交通工程,2008.04,2012.06
于海田,0000019091,本科,山东工业大学,,1987.09,1991.07
于海田,0000019091,研究生,山东工业大学,工业自动化,1991.07,1994.07
于海田,0000019091,博士,上海大学,机械制造及其自动化,2004.03,2011.09
李宽端,0000019092,专科,青岛机械工业学校,机械制造工艺,1983.09,1985.07
李宽端,0000019092,学习,山东省委党校,涉外经济管理,1994.09,1996.12
李宽端,0000019092,研究生,山东省委党校,在职干部研究生班政治学,1997.09,2000.06
李宽端,0000019092,研究生,南开大学,高级管理人员工商管理硕士,2004.06,2005.10
李希信,0000019094,本科,山东农业大学,,1979.09,1983.07
李希信,0000019094,研究生,中共山东省委党校,,1989.09,1991.07
张海波,0000019095,本科,青岛大学,应用物理,1987.09,1991.07
张海波,0000019095,研究生,清华大学,MPA,2005.04,2007.01
梅建华,0000019096,本科,武汉化工学院,化学矿山机械,1982.09,1986.07
梅建华,0000019096,学习,湖北省直机关第十四期处级干部培训班,,1997.03,1997.06
梅建华,0000019096,研究生,华中师范大学,行政管理学,1997.09,
梅建华,0000019096,博士,北京师范大学,经济学,2012.01,2013.07
梅建华,0000019096,培训,中央党校,,2015.09,2016.01
王玉君,0000019097,本科,曲阜师范学院,政治,1981.09,1985.07
王玉君,0000019097,研究生,山东大学,,1998.09,2000.06
王玉君,0000019097,研究生,中国石油大学,<华东>管理科学与工程,2004.09,2007.01
刘宛康,0000019099,本科,西安工业学院,精密机械制造工艺及设备,1978.09,1982.08
刘宛康,0000019099,进修,南京理工大学,工业工程管理,1997.07,2001.04
刘宛康,0000019099,学习,河南省委党校,,2002.03,2002.07
刘宛康,0000019099,学习,中央党校,,2005.09,2006.01
周斌,0000019101,本科,河南农学院,农学,1979.09,1983.07
周斌,0000019101,研究生,中国政法大学,经济法学,,1999.06
周斌,0000019101,本科,中央党校,经济管理,1995.08,1997.12
张雷明,0000019102,本科,北京农业工程大学,农畜产品加工工程,1984.09,1988.07
胡荃,0000019103,本科,郑州工学院,铸造,1978.03,1982.01
胡荃,0000019103,培训,郑州大学,,2000.03,2000.08
胡荃,0000019103,培训,马里兰大学,,2001.11,2002.05
郭浩,0000019104,本科,中国人民大学,金融学,1992.09,1996.07
郭浩,0000019104,研究生,中国人民大学,金融学,1996.09,1999.07
郭浩,0000019104,博士,中国人民大学,金融学,1999.09,2003.07
王登喜,0000019105,专科,郑州水利学校,水工建筑,1980.09,1982.08
