Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
刘毓名,0000012460,学习,江西省委党校,,2002.03,2002.06
刘毓名,0000012460,研究生,江西省委党校,党建专业,2001.09,2003.12
刘云成,0000012463,本科,贵州大学,哲学专业,1986.09,1990.07 
刘云建,0000012465,,州农业学校,,1978.09,1981.07
刘云建,0000012465,学习,省委党校,,1987.08,1989.08
刘云建,0000012465,本科,省委党校,经济管理,1997.09,1999.12
刘赞松,0000012471,本科,山东农业机械化学院,农机设计与制造,1980.09,1984.07
刘赞松,0000012471,研究生,山东省委党校,经济管理,1999.09,2002.06
刘泽宇,0000012474,研究生,江苏省委党校,,,
刘长民,0000012484,学习,德州农校,牧医专业,1978.10,1981.07
刘长民,0000012484,学习,山东师范大学,,1985.09,1987.07
刘长民,0000012484,学习,中央党校,经济专业,1991.06,1993.12
刘长民,0000012484,学习,新加坡南洋理工大学,管理经济,1999.07,2000.07
刘珍瑜,0000012489,本科,中国人民大学,伦理学,1988.09,1992.07
刘珍瑜,0000012489,研究生,湖南大学,国际金融,2000.03,2003.06
刘振兴,0000012499,学习,三明师专,,,
刘振学,0000012500,研究生,山东省委党校,,,
刘正平,0000012504,进修,选派日本农业研修,,1992.12,
刘志良,0000012508,学习,怀化地委党校,,1992.09,1993.01
刘志良,0000012508,学习,国防科大湖南省领导干部系统工程14期学习班,,1998.02,1998.07
刘志良,0000012508,学习,湖南省委党校,,2002.09,2003.01
刘志良,0000012508,本科,中央党校,经济管理,2000.07,2002.12
刘志良,0000012508,学习,湘潭大学,,1998.07,2000.07
刘忠诚,0000012514,学习,洪湖师范,普师,1988.09,1991.07 
刘忠诚,0000012514,学习,荆州教育学院,中文,1994.09,1996.06
刘忠诚,0000012514,学习,湖北大学,汉语言文学,1996.09,1998.06
刘忠诚,0000012514,研究生,华中师范大学,近代史,2001.09,2004.06
刘子维,0000012520,学习,漳州师范专科学校,中文专业,,
刘自强,0000012522,本科,西南交通大学,铁道电气化,1988.09,1992.07
刘自强,0000012522,研究生,清华大学,工商管理,1990.09,2001.07
刘作禄,0000012524,学习,四川省涪陵地区农校,,1974.11,1976.12 
刘作禄,0000012524,学习,四川省绵阳农业专科学校,农经,1982.10,1984.07
刘作禄,0000012524,学习,央农干院西南农大分院农业领导干部培训班,,1991.11,1992.01
刘作禄,0000012524,学习,四川省委党校,,1993.09,1993.12
刘作禄,0000012524,研究生,重庆市委党校,宪法学与行政法学,2001.09,2004.01
柳贵清,0000012527,本科,中央党校,,,
龙世洪,0000012547,,中南财经大学,工业经济,1984.04,1986.10
龙腾鑫,0000012549,本科,四川师范大学,思想政治教育,1989.09,1992.07
龙腾鑫,0000012549,研究生,西南师范大学,经济与现代管理,2001.08,2003.01
龙腾鑫,0000012549,博士,四川农业大学,经济管理,2009.07,2014.06
龙小艾,0000012553,本科,湖南长沙水利电力师范学院,英语,1989.09,1993.07
龙小艾,0000012553,学习,华南理工大学,企业管理,2001.07,2003.07
龙小艾,0000012553,研究生,中央党校,经济学专业,2006.09,2009.07
龙小艾,0000012553,学习,雷州市委党校,,2007.09,2007.12
龙小红,0000012554,本科,华中师范大学,广播电视新闻,1995.09,1999.06　
龙永胜,0000012556,专科,青海省人民警察学校,,1985.09,1988.07
龙勇,0000012557,学习,重庆工业管理学院,机械电子工程,1990.09,1994.06 
龙勇,0000012557,学习,省委第二党校选调生班,,1995.10,1995.12
龙勇,0000012557,学习,四川省行政学院第三期县处级选调生班,,1999.05,1999.06
龙勇,0000012557,研究生,四川省委党校,政治学,2000.09,2003.06
龙勇,0000012557,学习,清华大学,公共管理,2003.10,2003.11
龙勇,0000012557,学习,清华大学,公共管理,2009.02,2010.12 
龙兆学,0000012559,学习,西安矿业学院,政教师范,1987.09,1989.06 
龙兆学,0000012559,本科,西南师范大学,政教,1992.07,1995.06
龙兆学,0000012559,学习,广元市委党校,,2000.09,2000.12
龙兆学,0000012559,学习,四川省委党校,,2005.09,2005.12
龙兆学,0000012559,学习,中央团校,,2007.04,
龙兆学,0000012559,研究生,西南财经大学,公共管理,2005.09,2009.01
龙兆学,0000012559,学习,四川省委党校,,2008.03,2008.07
龙正才,0000012560,研究生,中南财经大学,经济学,1981.09,1988.06
龙志华,0000012563,学习,湖南省经济管理干部学院,,,
娄冰,0000012565,学习,贵州农学院,植保,,1991.07
娄冰,0000012565,研究生,新加坡南洋理工大学,公共管理,2010.02,2011.02
娄绍光,0000012567,大专,中央党校,经济管理,1993.09,1996.07
娄绍光,0000012567,本科,浙江省委党校,经济管理,2001.08,2003.12
卢春强,0000012576,本科,中央党校,经济管理,1999.08,2001.12
卢发兴,0000012580,研究生,,,,
卢和平,0000012583,大专,市委党校,,1986.09,1988.06
卢和平,0000012583,研究生,武汉大学,软件工程领域工程,,2009.06 
卢建辉,0000012586,本科,四川大学,国民经济计划与管理,1982.09 ,1986.09 
卢建辉,0000012586,研究生,四川大学,国民经济计划与管理,1986.09 ,1989.07 
卢建辉,0000012586,学习,重庆市委党校,,1995.03,1995.06
卢建辉,0000012586,学习,重庆市委党校第五期区县党政领导干部进修班,,2000.09,2000.12
卢鹏飞,0000012590,本科,华中师范大学,中国近现代史,1984.09,1988.07
卢鹏飞,0000012590,研究生,四川大学,中国近现代史,1988.09,1991.07
卢鹏飞,0000012590,本科,中央党校,经济管理,1994.08,1996.12 
卢泉昌,0000012595,学习,福州大学,无机物工学,1975.09,1978.08 
卢希望,0000012606,博士,,,,
卢向荣,0000012607,本科,武汉地质学院,金属物探,1981.09,1985.08
卢晓峰,0000012608,本科,塔里木农垦大学畜牧系,,1978.03,1982.03
卢晓峰,0000012608,研究生,中央党校,经济管理专业,1999.09,2002.08
卢晓峰,0000012608,学习,中央党校中青班,,2003.03,2004.01
卢彦,0000012611,学习, 北京商学院,企业管理,1980.09,1984.07 
卢一先,0000012612,本科,中国人民大学,计划经济系国民经济计划学专业,1988.09,
卢一先,0000012612,研究生,广东省委党校在职研究生班,经济学专业,1997.09,2000.07
卢一先,0000012612,研究生,中国人民大学研究生院国际政治学院,马克思主义理论教育（含世界政治经济与国际关系）专业,1997.09,1999.01
卢一先,0000012612,研究生,华南理工大学公共管理学院,行政管理专业,2007.09,2010.06
卢跃东,0000012615,研究生,美国芝加哥伊利诺依理工大学,,2004.09,2005.08
鲁红卫,0000012622,学习,贵州财经学院,经济专业,1979.09,1983.07 
鲁旭东,0000012628,本科,江西农业大学,林业,1981.09,1985.06
鲁勇,0000012630,研究生,北京大学,政治经济学,,
陆邦柱,0000012635,学习,陕西省化工学校,无机工艺,,1987.07
陆邦柱,0000012635,研究生,陕西省委党校,经济管理,,
陆桂弟,0000012637,研究生,广西师范大学,马克思主义理论与思想政治教育专业,,
陆卫东,0000012643,学习,南通师范学校,,1984.09,1987.08
陆卫东,0000012643,本科,江苏省委党校,,1988.09,1991.07
陆卫东,0000012643,研究生,江苏省委党校,政治经济学,2001.09,2004.07
陆祥红,0000012646,本科,广西民族学院,行政管理,1987.09,1990.07
陆祥红,0000012646,本科,中央党校,行政管理,1997.08,1999.12
陆祥红,0000012646,培训,中央团校,,2002.08,2002.09
陆祥红,0000012646,学习,广西区党校,,2003.03,2004.01
陆祥红,0000012646,研究生,广西自治区党委党校,党政管理,2003.03,2005.06
陆祥红,0000012646,本科,广西民族大学,经济学,2005.01,2007.07
陆晓声,0000012649,,泰兴师范学校,,1978.03,1980.01
陆晓声,0000012649,,扬州教育学院,,1981.09,1983.07
陆晓声,0000012649,本科,扬州师范学院,中文,1982.09,1985.09
陆燕朋,0000012653,本科,华南农业大学,作物遗传育种,1990.07,1994.06
陆燕朋,0000012653,研究生,华南农业大学,作物遗传育种,1994.07,1996.06
陆燕朋,0000012653,博士,华南农业大学,作物遗传育种,1996.07,1999.06
陆应平,0000012655,学习,池州师专历史系,,1987.09,1990.07
陆勇,0000012656,,文山州农业学校,,1986.09,1988.07
陆勇,0000012656,专科,中央党校,,1998.09,2001.07
陆勇,0000012656,本科,云南省委党校,,2001.09,2003.12
陆再义,0000012658,,贵州省黔东南州民族行政管理学校,行政管理,1986.09,1989.07
陆再义,0000012658,大专,贵州省委党校,经济管理,1994.09,1997.06
陆再义,0000012658,本科,贵州省委党校,法律,1997.09,2000.07
陆再义,0000012658,学习,贵州省黔东南州委党校,,2001.09,2001.12
陆再义,0000012658,学习,贵州省委党校,,2003.03,2003.07
陆再义,0000012658,研修,浙江大学,,2007.05,2007.11
陆再义,0000012658,研究生,贵州省委党校,区域经济学,2013.09,2016.06
陆志坚,0000012659,本科,中央党校,经济管理,1993.08,1995.12
陆智成,0000012662,,广西供销学校,物价,1980.09,1982.07
陆智成,0000012662,本科,中央党校,经济管理,1999.08,2001.12
陆智成,0000012662,研究生,广西区党校,,2007.09,2009.12
路百胜,0000012665,函授,北京刊大,中文,1985.01,1986.12
路百胜,0000012665,本科,黑龙江省教育学院,政治教育,1988.08,1991.01
路百胜,0000012665,研究生,中国农科院,农业技术推广,2007.09,2009.07
路军,0000012674,学习,安徽工学院,工业电气自动化,1984.09,1988.07
路立营,0000012675,本科,河北师范大学,马克思主义理论与思想政治教育,,
路伟,0000012677,研究生,重庆市委党校,,,
栾波,0000012681,大专,烟台市委党校,,1984.09,1987.06
栾波,0000012681,学习,山东经济学院,国际贸易,1993.09,1996.07 
栾波,0000012681,研究生,山东省委党校,经济管理,2004.09,2007.06 
栾娟,0000012684,,牡丹江农业学校,农学,1983.09,1986.07
栾娟,0000012684,本科,哈尔滨师范大学,汉语言文学教育,1994.12,1997.12
栾兴刚,0000012687,本科,山东大学,化学系,1988.98,1992.07
栾兴刚,0000012687,研究生,山东省委党校,,1997.09,1999.06
栾兴刚,0000012687,学习,比利时布鲁塞尔自由大学,,2001.10,2002.11
罗彪,0000012688,本科,广西师范大学,政治系政治教育专业,1988.09,1992.09
罗彪,0000012688,研究生,广西师范大学政治经济系,马克思主义哲学专业,1992.09,1995.07
罗古阿吉,0000012700,本科,,,,
罗汉杰,0000012706,专科,湛江农业专科学校牧医系,畜牧专业,1987.09,1990.07
罗汉杰,0000012706,本科,省委党校,经济管理专业,1995.09,1997.12
罗建,0000012711,本科,中央党校,经济管理,,
罗建君,0000012713,研究生,广东省委党校,政治经济学,,
罗建南,0000012714,学习,邵阳地区供销学校,,1980.09,1982.07 
罗建南,0000012714,本科,中央党校,法律,2003.08,2005.12
罗金水,0000012715,学习,福建农学院,,1984.09,1988.07
罗金水,0000012715,学习,福建省委党校,,1997.09,1999.01
罗金水,0000012715,研究生,福建农林大学,农业推广,2003.03,2005.12
罗金水,0000012715,研究生,中央党校,法学理论,2007.09,2010.07
罗军,0000012718,本科,西南师范大学,政教,1987.09,1991.07
罗军,0000012718,研究生,西南大学,课程与教学论<思政>,2004.07,2007.01
罗蒙,0000012727,研究生,四川省委党校,经济学,,
罗明远,0000012728,研修,四川大学,,1998.09,2000.07
罗明远,0000012728,本科,中央党校,法律,2006.08,2008.12
罗平,0000012730,本科,西南师范大学,教育管理,1988.09,1992.07
罗平,0000012730,研究生,省委党校,,2001.09,2004.06
罗青,0000012733,本科,北京师范大学,国际经济,1996.09,2000.07
罗青,0000012733,研究生,北京大学,统计系,2000.07,2002.07
罗青,0000012733,博士,北京大学,国民经济学,2002.07,2005.12
罗荣剑,0000012736,研究生,广西区党校,,,
罗荣莉,0000012737,研究生,广西区党校,,,
罗少挟,0000012739,学习,常德广播电视大学,会计,1989.09,1991.07
罗少挟,0000012739,本科,湖南师范大学,汉语言文学,1993.09,1996.06
罗胜壮,0000012740,本科,中国人民大学哲学系,,1986.09,1990.08
罗思源,0000012743,研究生,广东省委党校,国际经济与国际政治,1998.09,2001.07
罗万东,0000012748,研究生,省委党校,,,
罗万平,0000012749,研究生,省委党校,马克思主义理论与思想政治教育,,
罗伟,0000012750,,中南工业大学,机械,,1984.07
罗文江,0000012752,大专,江西省九江师专,生物,1989.09,1991.07
罗文江,0000012752,本科,中央党校,经济管理,1995.09,1997.12
罗文江,0000012752,本科,江西师范大学,法学,1999.05,2001.04
罗文江,0000012752,研究生,江西财经大学,工商管理,2007.03,2009.12
罗文江,0000012752,培训,省委党校,,2008.08,2008.12
罗先东,0000012753,大专,湖南林专,森林保护,1990.09,1993.07
罗先东,0000012753,研究生,湖南省委党校,经济管理,2004.09,2007.07
罗玉梅,0000012766,中专,邵阳师范学校,中师,,
罗玉梅,0000012766,研究生,湖南省委党校,经济管理,,
罗云,0000012768,本科,四川师范大学,汉语言文学,1982.09,1986.07
罗云,0000012768,培训,广元市委党校,,2000.03,2000.05
罗云,0000012768,培训,四川省委党校,,2004.03,2004.04
罗兆慈,0000012771,博士,北京科技大学,管理科学与工程,,
罗兆好,0000012772,大专,安徽省警校,公安,1983.09,1985.07
罗振华,0000012775,本科,西南民族学院,,1987.09,1992.07
罗振华,0000012775,研究生,四川省工商管理学院,工商管理,2003.09,2005.07
罗振华,0000012775,培训,中央党校,,2010.03,2011.01
罗振华,0000012775,博士,西南交通大学,工程组织管理,2011.09,
罗宗志,0000012783,中专,南京机械制造学校,金属热处理,1980.09,1983.08
罗宗志,0000012783,研究生,西安交通大学,金属材料及热处理,1989.09,1992.07
罗宗志,0000012783,培训,"""四川省管理干部""英语强化培训班",,1999.09,1999.12
罗宗志,0000012783,研修,香港工商专联及香港中华煤气公司,高级企业管理,2002.07,2003.06
洛桑平措,0000012788,,西藏自治区山南地区农牧学校,农牧,1979.09,1982.10
洛桑平措,0000012788,培训,中央党校,,2003.03,2005.01
骆传勇,0000012789,本科,湖北省委党校,经济管理,1996.09,1999.12
骆国清,0000012791,本科,空军雷达学院,雷达工程管理科学,,
骆效农,0000012795,研修,清华大,MPA,2002.07,2002.09
骆志勇,0000012800,研究生,,,,
雒凤翔,0000012802,大专,榆林林业学校,,1981.10,1984.07
雒凤翔,0000012802,本科,北京林业大学,林学,1987.09,1992.07
雒凤翔,0000012802,本科,中央党校,经济管理,1996.09,1998.12
雒凤翔,0000012802,研究生,省党校,马克思主义理论与思想政治教育,2001.09,2004.07
雒泽民,0000012803,大专,甘肃农业学校,农学,1983.09,1986.07
雒泽民,0000012803,学习,中央党校,党政管理,1995.08,1998.06
雒泽民,0000012803,学习,中央党校,党政管理,1998.08,2000.12
雒泽民,0000012803,进修,西北师范大学,,2002.04,2004.04
雒泽民,0000012803,研究生,甘肃省委党校,区域经济开发史,2008.09,2011.06
吕凡,0000012807,本科,,,,
吕方,0000012808,研究生,,,,
吕林邦,0000012821,学习,武威师范学校,普师,1981.09,1984.07
吕林邦,0000012821,大专,兰州大学,新闻,1985.10,1988.06
吕林邦,0000012821,本科,中央党校,经济管理,1989.08,1992.06
吕林邦,0000012821,进修,兰州大学,区域经济学,2000.08,2002.07
吕林邦,0000012821,培训,甘肃省委党校,,2006.09,2007.01
吕珊珊,0000012826,研究生,,,,
吕文平,0000012831,本科,,,,
吕跃龙,0000012837,本科,,,,
麻琦,0000012842,研究生,湖北省委党校,行政管理,,2001.01
马必钢,0000012848,本科,厦门大学,汉语言文学,1980.09,1984.07
马必钢,0000012848,研究生,清华大学,公共管理,2005.03,2007.01
马国中,0000012879,大专,贵州省社会主义学院,秘书,1985.09,1987.07
马国中,0000012879,本科,中共贵州省委党校,经济管理,1994.09,1997.06
马合木提·吾买尔江,0000012881,研究生,自治区党委党校,经济管理,,2010.07
马红军,0000012882,,昌吉农校,园林,1981.10,1984.08
马红军,0000012882,学习,昌吉州党校,,1998.08,1998.12
马红军,0000012882,本科,新疆自治区党校,行政管理,1999.09,2002.07
