province,province_cn,year,month,hydro_generation_monthly_100m_kwh,nuclear_generation_monthly_100m_kwh,solar_generation_monthly_100m_kwh,thermal_generation_monthly_100m_kwh,wind_generation_monthly_100m_kwh,windsolar_generation_monthly_100m_kwh,observed_source_generation_monthly_100m_kwh
Gansu,甘肃,2014,4,17.509999999999998,,,62.60000000000002,11.599999999999998,11.599999999999998,91.71000000000001
Gansu,甘肃,2014,5,23.68,,,56.20999999999998,11.899999999999999,11.899999999999999,91.78999999999999
Gansu,甘肃,2014,6,28.230000000000004,,,53.19,11.400000000000006,11.400000000000006,92.82000000000001
Gansu,甘肃,2014,7,29.39,,,53.710000000000036,9.700000000000003,9.700000000000003,92.80000000000004
Gansu,甘肃,2014,8,29.539999999999992,,,46.16999999999996,11.599999999999994,11.599999999999994,87.30999999999995
Gansu,甘肃,2014,9,30.02000000000001,,,42.339999999999975,6.799999999999997,6.799999999999997,79.15999999999998
Gansu,甘肃,2014,10,35.129999999999995,,,48.25999999999999,6.900000000000006,6.900000000000006,90.28999999999999
Gansu,甘肃,2014,11,26.599999999999994,,,61.35000000000002,4.8999999999999915,4.8999999999999915,92.85000000000001
Gansu,甘肃,2014,12,17.319999999999993,,,79.73000000000002,9.200000000000003,9.200000000000003,106.25000000000001
Gansu,甘肃,2015,1,13.18,,,78.46,,,91.63999999999999
Gansu,甘肃,2015,2,12.46,,,57.86,,,70.32
Gansu,甘肃,2015,3,14.96,,,77.1,10.3,10.3,102.35999999999999
Gansu,甘肃,2015,4,19.5,,,62.680000000000035,11.400000000000002,11.400000000000002,93.58000000000004
Gansu,甘肃,2015,5,27.199999999999996,,,59.599999999999966,9.899999999999999,9.899999999999999,96.69999999999996
Gansu,甘肃,2015,6,30.700000000000003,,,48.400000000000034,9.700000000000003,9.700000000000003,88.80000000000004
Gansu,甘肃,2015,7,36.0,,,42.099999999999966,6.8999999999999915,6.8999999999999915,84.99999999999996
Gansu,甘肃,2015,8,28.30000000000001,,,48.5,11.0,11.0,87.80000000000001
Gansu,甘肃,2015,9,25.5,,,46.50000000000006,6.800000000000011,6.800000000000011,78.80000000000007
Gansu,甘肃,2015,10,26.732399999999984,,,46.300199999999904,11.0,11.0,84.03259999999989
Gansu,甘肃,2015,11,20.742099999999994,,,71.20830000000001,6.699999999999989,6.699999999999989,98.65039999999999
Gansu,甘肃,2015,12,15.687999999999988,,,79.94170000000008,6.200000000000003,6.200000000000003,101.82970000000007
Gansu,甘肃,2016,3,13.199999999999996,,,63.0,11.5,11.5,87.69999999999999
Gansu,甘肃,2016,4,18.200000000000003,,,53.5,11.299999999999997,11.299999999999997,83.0
Gansu,甘肃,2016,5,24.799999999999997,,,48.30000000000001,14.700000000000003,14.700000000000003,87.80000000000001
Gansu,甘肃,2016,6,28.700000000000003,,,44.799999999999955,11.699999999999996,11.699999999999996,85.19999999999996
Gansu,甘肃,2016,7,30.400000000000006,,,41.0,10.5,10.5,81.9
Gansu,甘肃,2016,8,25.599999999999994,,,50.80000000000001,13.0,13.0,89.4
Gansu,甘肃,2016,9,23.80000000000001,,,58.19999999999999,9.5,9.5,91.5
Gansu,甘肃,2016,10,29.399999999999977,,,60.80000000000007,11.0,11.0,101.20000000000005
Gansu,甘肃,2016,11,22.80000000000001,,,67.19999999999993,8.100000000000009,8.100000000000009,98.09999999999995
Gansu,甘肃,2016,12,15.599999999999994,,,75.5,9.0,9.0,100.1
Gansu,甘肃,2017,3,8.899999999999999,,,71.6,18.2,18.2,98.69999999999999
Gansu,甘肃,2017,4,18.700000000000003,,,58.5,15.700000000000003,15.700000000000003,92.9
Gansu,甘肃,2017,5,29.099999999999994,,,45.0,19.199999999999996,19.199999999999996,93.29999999999998
Gansu,甘肃,2017,6,31.900000000000006,,,43.400000000000034,13.0,13.0,88.30000000000004
Gansu,甘肃,2017,7,32.5,,,50.89999999999998,14.400000000000006,14.400000000000006,97.79999999999998
Gansu,甘肃,2017,8,26.5,,,58.30000000000001,19.39999999999999,19.39999999999999,104.2
Gansu,甘肃,2017,9,29.69999999999999,,,45.19999999999999,15.700000000000017,15.700000000000017,90.6
Gansu,甘肃,2017,10,38.30000000000001,,,46.5,16.099999999999994,16.099999999999994,100.9
Gansu,甘肃,2017,11,29.899999999999977,,,69.0,14.0,14.0,112.89999999999998
Gansu,甘肃,2017,12,17.30000000000001,,,79.60000000000002,17.599999999999994,17.599999999999994,114.50000000000003
Gansu,甘肃,2018,3,10.8,,,80.89999999999998,20.800000000000004,20.800000000000004,112.49999999999999
Gansu,甘肃,2018,4,23.200000000000003,,,68.5,22.499999999999993,22.499999999999993,114.2
Gansu,甘肃,2018,5,36.5,,,55.400000000000034,15.700000000000003,15.700000000000003,107.60000000000004
Gansu,甘肃,2018,6,39.2,,,49.69999999999999,19.5,19.5,108.39999999999999
Gansu,甘肃,2018,7,40.900000000000006,,,58.5,18.60000000000001,18.60000000000001,118.00000000000001
Gansu,甘肃,2018,8,43.099999999999994,,,65.69999999999999,22.0,22.0,130.79999999999998
Gansu,甘肃,2018,9,41.49999999999997,,,49.89999999999998,17.400000000000006,17.400000000000006,108.79999999999995
Gansu,甘肃,2018,10,38.700000000000045,,,29.700000000000045,19.599999999999994,19.599999999999994,88.00000000000009
Gansu,甘肃,2018,11,26.899999999999977,,,62.60000000000002,14.699999999999989,14.699999999999989,104.19999999999999
Gansu,甘肃,2018,12,18.899999999999977,,,87.59999999999991,18.900000000000006,18.900000000000006,125.39999999999989
Gansu,甘肃,2019,3,16.999999999999996,,,85.9,20.4,20.4,123.30000000000001
Gansu,甘肃,2019,4,29.60000000000001,,,56.89999999999998,23.099999999999994,23.099999999999994,109.59999999999998
Gansu,甘肃,2019,5,38.89999999999999,,,40.19999999999999,25.200000000000003,25.200000000000003,104.29999999999998
Gansu,甘肃,2019,6,40.500000000000014,,,41.700000000000045,17.299999999999997,17.299999999999997,99.50000000000006
Gansu,甘肃,2019,7,44.19999999999999,,,45.599999999999966,18.30000000000001,18.30000000000001,108.09999999999997
Gansu,甘肃,2019,8,44.099999999999994,,,55.60000000000002,22.299999999999983,22.299999999999983,122.0
Gansu,甘肃,2019,9,40.79999999999998,,,48.80000000000001,15.0,15.0,104.6
Gansu,甘肃,2019,10,43.400000000000034,,,53.0,19.900000000000006,19.900000000000006,116.30000000000004
Gansu,甘肃,2019,11,30.5,,,78.60000000000002,17.099999999999994,17.099999999999994,126.20000000000002
Gansu,甘肃,2019,12,19.899999999999977,,,102.09999999999991,16.700000000000017,16.700000000000017,138.6999999999999
Gansu,甘肃,2020,3,17.299999999999997,,,85.29999999999998,22.299999999999997,22.299999999999997,124.89999999999998
Gansu,甘肃,2020,4,27.60000000000001,,,74.40000000000003,25.400000000000006,25.400000000000006,127.40000000000005
Gansu,甘肃,2020,5,34.69999999999999,,,57.69999999999999,27.39999999999999,27.39999999999999,119.79999999999997
Gansu,甘肃,2020,6,38.5,,,57.099999999999966,20.80000000000001,20.80000000000001,116.39999999999998
Gansu,甘肃,2020,7,44.70000000000002,,,56.400000000000034,21.799999999999983,21.799999999999983,122.90000000000003
Gansu,甘肃,2020,8,44.19999999999999,,,64.09999999999997,22.0,22.0,130.29999999999995
Gansu,甘肃,2020,9,42.0,,,45.5,21.100000000000023,21.100000000000023,108.60000000000002
Gansu,甘肃,2020,10,45.0,,,49.10000000000002,17.799999999999983,17.799999999999983,111.9
Gansu,甘肃,2020,11,32.89999999999998,,,99.39999999999998,18.099999999999994,18.099999999999994,150.39999999999995
Gansu,甘肃,2020,12,22.400000000000034,,,114.0,15.600000000000023,15.600000000000023,152.00000000000006
Gansu,甘肃,2021,3,17.4,,,96.20000000000002,25.699999999999996,25.699999999999996,139.3
Gansu,甘肃,2021,4,30.300000000000004,,,81.30000000000001,28.5,28.5,140.10000000000002
Gansu,甘肃,2021,5,34.099999999999994,,,70.5,24.0,24.0,128.6
Gansu,甘肃,2021,6,32.900000000000006,,,74.39999999999998,20.200000000000017,20.200000000000017,127.5
Gansu,甘肃,2021,7,34.599999999999994,,,78.20000000000005,23.5,23.5,136.30000000000004
Gansu,甘肃,2021,8,32.30000000000001,,,77.09999999999991,23.69999999999999,23.69999999999999,133.0999999999999
Gansu,甘肃,2021,9,30.099999999999994,,,66.5,21.099999999999994,21.099999999999994,117.69999999999999
Gansu,甘肃,2021,10,35.79999999999998,,,64.10000000000002,28.200000000000017,28.200000000000017,128.10000000000002
Gansu,甘肃,2021,11,29.5,,,86.70000000000005,18.0,18.0,134.20000000000005
Gansu,甘肃,2021,12,19.400000000000034,,,108.29999999999995,22.599999999999966,22.599999999999966,150.29999999999995
Gansu,甘肃,2022,3,17.0,,,86.30000000000001,29.0,29.0,132.3
Gansu,甘肃,2022,4,23.300000000000004,,,77.5,23.400000000000006,23.400000000000006,124.20000000000002
Gansu,甘肃,2022,5,29.69999999999999,,,71.69999999999999,30.89999999999999,30.89999999999999,132.29999999999995
Gansu,甘肃,2022,6,31.700000000000017,,,73.80000000000001,34.89999999999999,34.89999999999999,140.40000000000003
Gansu,甘肃,2022,7,32.39999999999998,,,90.49999999999994,35.80000000000001,35.80000000000001,158.69999999999993
Gansu,甘肃,2022,8,29.100000000000023,,,101.60000000000002,35.69999999999999,35.69999999999999,166.40000000000003
Gansu,甘肃,2022,9,28.19999999999999,,,74.10000000000002,27.600000000000023,27.600000000000023,129.90000000000003
Gansu,甘肃,2022,10,27.900000000000006,,,79.29999999999995,32.099999999999966,32.099999999999966,139.29999999999993
Gansu,甘肃,2022,11,23.799999999999983,,,93.20000000000005,31.30000000000001,31.30000000000001,148.30000000000004
Gansu,甘肃,2022,12,16.69999999999999,,,110.20000000000005,26.19999999999999,26.19999999999999,153.10000000000002
Gansu,甘肃,2023,3,13.500000000000004,,,102.30000000000001,32.599999999999994,32.599999999999994,148.4
Gansu,甘肃,2023,4,20.299999999999997,,,77.39999999999998,42.2,42.2,139.89999999999998
Gansu,甘肃,2023,5,28.200000000000003,,,57.5,36.2,36.2,121.9
Gansu,甘肃,2023,6,33.7,,,68.10000000000002,35.19999999999999,35.19999999999999,137.0
Gansu,甘肃,2023,7,34.099999999999994,,,84.99999999999994,38.20000000000002,38.20000000000002,157.29999999999995
Gansu,甘肃,2023,8,29.900000000000006,,,88.10000000000002,39.900000000000006,39.900000000000006,157.90000000000003
Gansu,甘肃,2023,9,26.69999999999999,,,71.70000000000005,37.0,37.0,135.40000000000003
Gansu,甘肃,2023,10,36.70000000000002,,,78.29999999999995,25.599999999999966,25.599999999999966,140.59999999999994
Gansu,甘肃,2023,11,26.399999999999977,,,99.5,35.900000000000034,35.900000000000034,161.8
Gansu,甘肃,2023,12,16.400000000000034,,,113.69999999999993,36.099999999999966,36.099999999999966,166.19999999999993
Guangdong,广东,2000,1,5.13,5.0,,69.52,,,79.64999999999999
Guangdong,广东,2000,2,5.330000000000001,7.01,,62.790000000000006,,,75.13000000000001
Guangdong,广东,2000,3,6.809999999999999,16.89,,67.75,,,91.45
Guangdong,广东,2000,4,8.75,14.120000000000005,,75.62,,,98.49000000000001
Guangdong,广东,2000,5,11.620000000000001,14.439999999999998,,77.30000000000001,,,103.36000000000001
Guangdong,广东,2000,6,10.82,14.050000000000004,,90.58999999999997,,,115.45999999999998
Guangdong,广东,2000,7,10.5,14.449999999999989,,94.46999999999997,,,119.41999999999996
Guangdong,广东,2000,8,11.729999999999997,14.540000000000006,,98.92000000000007,,,125.19000000000007
Guangdong,广东,2000,9,11.0,14.090000000000003,,97.64999999999998,,,122.73999999999998
Guangdong,广东,2000,10,9.0,14.120000000000005,,122.93999999999994,,,146.05999999999995
Guangdong,广东,2000,11,7.939999999999998,10.849999999999994,,87.59000000000003,,,106.38000000000002
Guangdong,广东,2000,12,7.480000000000004,7.449999999999989,,93.46999999999991,,,108.3999999999999
Guangdong,广东,2001,1,6.21,9.81,,68.42,,,84.44
Guangdong,广东,2001,2,7.11,11.290000000000001,,76.23,,,94.63000000000001
Guangdong,广东,2001,3,5.84,10.79,,89.0,,,105.63
Guangdong,广东,2001,4,9.169999999999998,11.14,,76.78,,,97.09
Guangdong,广东,2001,5,11.700000000000003,14.549999999999997,,79.40999999999997,,,105.65999999999997
Guangdong,广东,2001,6,15.39,14.540000000000006,,94.36000000000001,,,124.29000000000002
Guangdong,广东,2001,7,16.230000000000004,13.36999999999999,,104.60999999999996,,,134.20999999999995
Guangdong,广东,2001,8,15.199999999999989,14.5,,102.05000000000007,,,131.75000000000006
Guangdong,广东,2001,9,12.820000000000007,14.11,,101.25,,,128.18
Guangdong,广东,2001,10,9.560000000000002,14.599999999999994,,98.21000000000004,,,122.37000000000003
Guangdong,广东,2001,11,11.409999999999997,13.960000000000008,,94.08999999999992,,,119.45999999999992
Guangdong,广东,2001,12,4.780000000000001,7.340000000000003,,90.7700000000001,,,102.8900000000001
Guangdong,广东,2002,1,5.9,9.87,,92.43,,,108.20000000000002
Guangdong,广东,2002,2,5.619999999999999,6.230000000000002,,73.23999999999998,,,85.08999999999999
Guangdong,广东,2002,3,6.41,9.709999999999997,,88.91000000000003,,,105.03000000000002
Guangdong,广东,2002,4,6.830000000000002,7.080000000000002,,106.41999999999999,,,120.32999999999998
Guangdong,广东,2002,5,7.129999999999999,13.560000000000002,,112.94999999999999,,,133.64
Guangdong,广东,2002,6,8.46,29.08,,119.00000000000006,,,156.54000000000008
Guangdong,广东,2002,7,10.089999999999996,21.549999999999997,,111.43999999999994,,,143.07999999999993
Guangdong,广东,2002,8,14.14,21.260000000000005,,106.56000000000006,,,141.96000000000006
Guangdong,广东,2002,9,11.950000000000003,22.389999999999986,,109.70999999999992,,,144.0499999999999
Guangdong,广东,2002,10,10.75,20.590000000000003,,96.03000000000009,,,127.37000000000009
Guangdong,广东,2002,11,10.780000000000001,23.439999999999998,,95.92999999999984,,,130.14999999999984
Guangdong,广东,2002,12,10.560000000000002,21.560000000000002,,96.95000000000005,,,129.07000000000005
Guangdong,广东,2003,1,6.64,20.91,,86.52,,,114.07
Guangdong,广东,2003,2,8.71,16.790000000000003,,76.92,,,102.42
Guangdong,广东,2003,3,7.6899999999999995,21.89,,105.88,,,135.45999999999998
Guangdong,广东,2003,4,10.14,19.61,,112.32,,,142.07
Guangdong,广东,2003,5,11.729999999999997,21.86,,121.60000000000002,,,155.19
Guangdong,广东,2003,6,13.07,25.039999999999992,,116.18999999999994,,,154.29999999999993
Guangdong,广东,2003,7,12.800000000000004,28.810000000000002,,133.97000000000003,,,175.58000000000004
Guangdong,广东,2003,8,11.260000000000005,28.47999999999999,,133.61,,,173.35
Guangdong,广东,2003,9,11.559999999999988,27.190000000000026,,123.91999999999996,,,162.67
Guangdong,广东,2003,10,8.230000000000004,29.039999999999992,,120.10000000000002,,,157.37000000000003
Guangdong,广东,2003,11,6.8799999999999955,26.96999999999997,,124.19000000000005,,,158.04000000000002
Guangdong,广东,2003,12,6.260000000000005,17.590000000000032,,128.14999999999986,,,151.9999999999999
Guangdong,广东,2004,1,5.53,21.23,,109.8,,,136.56
Guangdong,广东,2004,2,7.03,20.069999999999997,,121.96,,,149.05999999999997
Guangdong,广东,2004,3,8.290000000000001,23.17,,136.24,,,167.7
Guangdong,广东,2004,4,9.579999999999998,27.700000000000003,,138.58999999999997,,,175.86999999999995
Guangdong,广东,2004,5,8.899999999999999,21.879999999999995,,129.53000000000003,,,160.31000000000003
Guangdong,广东,2004,6,11.0,21.060000000000016,,136.88,,,168.94
Guangdong,广东,2004,7,9.96,21.75,,148.40999999999997,,,180.11999999999998
Guangdong,广东,2004,8,8.839999999999996,28.939999999999998,,146.7500000000001,,,184.53000000000011
Guangdong,广东,2004,9,10.02000000000001,27.810000000000002,,139.92999999999984,,,177.75999999999985
Guangdong,广东,2004,10,7.890000000000001,29.00999999999999,,136.35000000000014,,,173.2500000000001
Guangdong,广东,2004,11,5.86999999999999,18.139999999999986,,145.13999999999987,,,169.14999999999986
Guangdong,广东,2004,12,6.930000000000007,19.430000000000007,,148.01,,,174.37
Guangdong,广东,2005,1,4.8,25.37,,143.68,,,173.85000000000002
Guangdong,广东,2005,2,6.840000000000001,20.029999999999998,,121.13,,,148.0
Guangdong,广东,2005,3,6.699999999999999,22.009999999999998,,143.42000000000002,,,172.13
Guangdong,广东,2005,4,9.98,28.700000000000003,,142.94999999999993,,,181.62999999999994
Guangdong,广东,2005,5,12.600000000000001,29.180000000000007,,140.4000000000001,,,182.1800000000001
Guangdong,广东,2005,6,17.61,28.58999999999999,,129.0999999999999,,,175.2999999999999
Guangdong,广东,2005,7,16.879999999999995,28.590000000000003,,145.45000000000005,,,190.92000000000004
Guangdong,广东,2005,8,15.210000000000008,27.960000000000008,,147.08000000000004,,,190.25000000000006
Guangdong,广东,2005,9,12.61,27.419999999999987,,151.29999999999995,,,191.32999999999996
Guangdong,广东,2005,10,9.709999999999994,21.82000000000002,,148.71000000000004,,,180.24000000000004
Guangdong,广东,2005,11,7.990000000000009,19.72999999999996,,148.06999999999994,,,175.7899999999999
Guangdong,广东,2005,12,8.509999999999991,25.360000000000014,,163.77999999999997,,,197.64999999999998
Guangdong,广东,2006,1,10.58,21.12,,138.8,,,170.50000000000003
Guangdong,广东,2006,2,7.270000000000001,20.95,,132.89999999999998,,,161.11999999999998
Guangdong,广东,2006,3,10.04,23.440000000000005,,150.23000000000002,,,183.71
Guangdong,广东,2006,4,12.729999999999997,20.809999999999988,,151.84999999999997,,,185.38999999999993
Guangdong,广东,2006,5,16.900000000000006,25.950000000000003,,150.0,,,192.85000000000002
Guangdong,广东,2006,6,17.059999999999995,26.970000000000013,,150.14999999999998,,,194.18
Guangdong,广东,2006,7,17.92,29.269999999999982,,158.57000000000005,,,205.76000000000005
Guangdong,广东,2006,8,20.819999999999993,29.110000000000014,,173.06999999999994,,,222.99999999999994
Guangdong,广东,2006,9,15.569999999999993,28.340000000000003,,202.97000000000003,,,246.88000000000002
Guangdong,广东,2006,10,11.620000000000005,29.22,,172.42000000000007,,,213.26000000000008
Guangdong,广东,2006,11,9.960000000000008,28.439999999999998,,171.07999999999993,,,209.47999999999993
Guangdong,广东,2006,12,10.050000000000011,28.50999999999999,,132.25,,,170.81
Guangdong,广东,2007,1,4.96,22.11,,148.77,,,175.84000000000003
Guangdong,广东,2007,2,5.180000000000001,20.990000000000002,,108.83000000000001,,,135.00000000000003
Guangdong,广东,2007,3,7.899999999999999,22.029999999999994,,228.10999999999996,,,258.03999999999996
Guangdong,广东,2007,4,9.7,22.070000000000007,,180.98000000000008,,,212.75000000000006
Guangdong,广东,2007,5,9.820000000000004,21.849999999999994,,202.01999999999998,,,233.68999999999997
Guangdong,广东,2007,6,13.409999999999997,27.35000000000001,,194.40999999999985,,,235.16999999999985
Guangdong,广东,2007,7,11.68,29.00999999999999,,208.7800000000002,,,249.4700000000002
Guangdong,广东,2007,8,9.630000000000003,29.110000000000014,,208.56999999999994,,,247.30999999999995
Guangdong,广东,2007,9,9.819999999999993,28.19999999999999,,183.8499999999999,,,221.8699999999999
Guangdong,广东,2007,10,7.3500000000000085,25.930000000000007,,176.02999999999997,,,209.31
Guangdong,广东,2007,11,5.719999999999999,23.76000000000002,,165.36000000000013,,,194.84000000000015
Guangdong,广东,2007,12,5.530000000000001,29.409999999999968,,181.52999999999975,,,216.46999999999971
Guangdong,广东,2008,1,4.77,24.77,,176.94,,,206.48000000000002
Guangdong,广东,2008,2,5.09,24.8,,152.79000000000002,,,182.68000000000004
